issued_year,issn,articles,oa,scopus_asjc_code_sub_subject_area,scopus_sub_subject_area,percentile,snip,sjr,top_level_code,description,subject_area
2015,1002-0721,194,0,1600,General Chemistry,77,1.149,0.646,16,Chemistry,Physical Sciences
2015,1002-0721,194,0,1906,Geochemistry and Petrology,72,1.149,0.646,19,Earth and Planetary Sciences,Physical Sciences
2015,1042-4431,87,2,2002,Economics and Econometrics,83,1.771,1.185,20,"Economics, Econometrics and Finance",Social Sciences
2015,1042-4431,87,2,2003,Finance,87,1.771,1.185,20,"Economics, Econometrics and Finance",Social Sciences
2015,1071-9164,169,0,2705,Cardiology and Cardiovascular Medicine,82,1.132,1.579,27,Medicine,Health Sciences
2015,1077-3142,135,0,1712,Software,88,2.255,1.453,17,Computer Science,Physical Sciences
2015,1077-3142,135,0,1711,Signal Processing,85,2.255,1.453,17,Computer Science,Physical Sciences
2015,1077-3142,135,0,1707,Computer Vision and Pattern Recognition,87,2.255,1.453,17,Computer Science,Physical Sciences
2015,1385-1101,121,2,1104,Aquatic Science,63,0.898,0.665,11,Agricultural and Biological Sciences,Life Sciences
2015,1385-1101,121,2,1105,"Ecology, Evolution, Behavior and Systematics",68,0.898,0.665,11,Agricultural and Biological Sciences,Life Sciences
2015,1385-1101,121,2,1910,Oceanography,64,0.898,0.665,19,Earth and Planetary Sciences,Physical Sciences
2015,1434-4610,46,3,2404,Microbiology,58,0.891,0.908,24,Immunology and Microbiology,Life Sciences
2015,1441-3582,45,1,2002,Economics and Econometrics,73,0.863,0.478,20,"Economics, Econometrics and Finance",Social Sciences
2015,1441-3582,45,1,1406,Marketing,59,0.863,0.478,14,"Business, Management and Accounting",Social Sciences
2015,1466-8564,149,0,2209,Industrial and Manufacturing Engineering,92,1.556,1.427,22,Engineering,Physical Sciences
2015,1466-8564,149,0,1106,Food Science,95,1.556,1.427,11,Agricultural and Biological Sciences,Life Sciences
2015,1466-8564,149,0,1600,General Chemistry,88,1.556,1.427,16,Chemistry,Physical Sciences
2015,1755-5817,49,2,2209,Industrial and Manufacturing Engineering,88,2.037,1.193,22,Engineering,Physical Sciences
2015,2210-9706,26,1,1706,Computer Science Applications,60,1.158,0.751,17,Computer Science,Physical Sciences
2015,2210-9706,26,1,2611,Modeling and Simulation,64,1.158,0.751,26,Mathematics,Physical Sciences
2015,2213-2198,277,8,2723,Immunology and Allergy,73,1.715,1.852,27,Medicine,Health Sciences
2015,0923-2508,102,7,1312,Molecular Biology,63,0.973,1.074,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0923-2508,102,7,2404,Microbiology,73,0.973,1.074,24,Immunology and Microbiology,Life Sciences
2015,0021-9924,50,2,3310,Linguistics and Language,90,1.124,0.628,33,Social Sciences,Social Sciences
2015,0021-9924,50,2,3205,Experimental and Cognitive Psychology,43,1.124,0.628,32,Psychology,Social Sciences
2015,0021-9924,50,2,3616,Speech and Hearing,63,1.124,0.628,36,Health Professions,Health Sciences
2015,0021-9924,50,2,2805,Cognitive Neuroscience,31,1.124,0.628,28,Neuroscience,Life Sciences
2015,0021-9924,50,2,2912,LPN and LVN,70,1.124,0.628,29,Nursing,Health Sciences
2015,0846-5371,49,0,2741,"Radiology, Nuclear Medicine and Imaging",37,0.77,0.439,27,Medicine,Health Sciences
2015,2352-2208,49,2,1712,Software,40,1.019,0.427,17,Computer Science,Physical Sciences
2015,2352-2208,49,2,2614,Theoretical Computer Science,50,1.019,0.427,26,Mathematics,Physical Sciences
2015,2352-2208,49,2,2609,Logic,85,1.019,0.427,26,Mathematics,Physical Sciences
2015,2352-2208,49,2,1703,Computational Theory and Mathematics,58,1.019,0.427,17,Computer Science,Physical Sciences
2015,0022-2852,156,2,1606,Physical and Theoretical Chemistry,65,0.799,0.586,16,Chemistry,Physical Sciences
2015,0022-2852,156,2,3107,"Atomic and Molecular Physics, and Optics",69,0.799,0.586,31,Physics and Astronomy,Physical Sciences
2015,0022-2852,156,2,1607,Spectroscopy,57,0.799,0.586,16,Chemistry,Physical Sciences
2015,0022-4359,52,1,1406,Marketing,94,2.965,3.146,14,"Business, Management and Accounting",Social Sciences
2015,0094-730X,45,0,3310,Linguistics and Language,95,1.108,0.886,33,Social Sciences,Social Sciences
2015,0094-730X,45,0,3205,Experimental and Cognitive Psychology,65,1.108,0.886,32,Psychology,Social Sciences
2015,0094-730X,45,0,2912,LPN and LVN,96,1.108,0.886,29,Nursing,Health Sciences
2015,0094-730X,45,0,2805,Cognitive Neuroscience,47,1.108,0.886,28,Neuroscience,Life Sciences
2015,0094-730X,45,0,1203,Language and Linguistics,95,1.108,0.886,12,Arts and Humanities,Social Sciences
2015,0094-730X,45,0,3616,Speech and Hearing,88,1.108,0.886,36,Health Professions,Health Sciences
2015,0095-5108,87,0,2729,Obstetrics and Gynecology,84,1.384,1.144,27,Medicine,Health Sciences
2015,0095-5108,87,0,2735,"Pediatrics, Perinatology and Child Health",89,1.384,1.144,27,Medicine,Health Sciences
2015,0890-8389,28,1,1402,Accounting,94,1.934,1.103,14,"Business, Management and Accounting",Social Sciences
2015,0981-9428,245,5,1314,Physiology,78,1.391,1.11,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0981-9428,245,5,1110,Plant Science,92,1.391,1.11,11,Agricultural and Biological Sciences,Life Sciences
2015,0981-9428,245,5,1311,Genetics,77,1.391,1.11,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,1050-6411,137,2,1304,Biophysics,49,1.27,0.659,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,1050-6411,137,2,2728,Neurology (clinical),53,1.27,0.659,27,Medicine,Health Sciences
2015,1050-6411,137,2,2801,Neuroscience (miscellaneous),43,1.27,0.659,28,Neuroscience,Life Sciences
2015,1075-4253,27,0,1403,Business and International Management,90,2.003,1.549,14,"Business, Management and Accounting",Social Sciences
2015,1075-4253,27,0,1408,Strategy and Management,88,2.003,1.549,14,"Business, Management and Accounting",Social Sciences
2015,1075-4253,27,0,2003,Finance,95,2.003,1.549,20,"Economics, Econometrics and Finance",Social Sciences
2015,1569-4410,48,1,1708,Hardware and Architecture,59,1.022,0.575,17,Computer Science,Physical Sciences
2015,1569-4410,48,1,3107,"Atomic and Molecular Physics, and Optics",60,1.022,0.575,31,Physics and Astronomy,Physical Sciences
2015,1569-4410,48,1,2504,"Electronic, Optical and Magnetic Materials",65,1.022,0.575,25,Materials Science,Physical Sciences
2015,1569-4410,48,1,2208,Electrical and Electronic Engineering,67,1.022,0.575,22,Engineering,Physical Sciences
2015,1569-4410,48,1,3104,Condensed Matter Physics,62,1.022,0.575,31,Physics and Astronomy,Physical Sciences
2015,1619-9987,79,1,2732,Orthopedics and Sports Medicine,8,0.187,0.155,27,Medicine,Health Sciences
2015,1631-0683,69,0,1911,Paleontology,86,1.015,0.794,19,Earth and Planetary Sciences,Physical Sciences
2015,1877-5756,49,0,2913,Maternity and Midwifery,70,0.806,0.506,29,Nursing,Health Sciences
2015,1877-5756,49,0,2729,Obstetrics and Gynecology,50,0.806,0.506,27,Medicine,Health Sciences
2015,2212-8166,24,0,2746,Surgery,98,1.266,1.049,27,Medicine,Health Sciences
2015,2212-8166,24,0,2708,Dermatology,97,1.266,1.049,27,Medicine,Health Sciences
2015,2405-4526,85,1,3304,Education,43,0.785,0.315,33,Social Sciences,Social Sciences
2015,0024-3841,126,2,1203,Language and Linguistics,81,1.13,0.413,12,Arts and Humanities,Social Sciences
2015,0024-3841,126,2,3310,Linguistics and Language,80,1.13,0.413,33,Social Sciences,Social Sciences
2015,0095-0696,53,0,2002,Economics and Econometrics,91,1.977,2.393,20,"Economics, Econometrics and Finance",Social Sciences
2015,0095-0696,53,0,2308,"Management, Monitoring, Policy and Law",86,1.977,2.393,23,Environmental Science,Physical Sciences
2015,0147-619X,56,2,1312,Molecular Biology,41,0.761,1.112,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0150-9861,55,0,2728,Neurology (clinical),55,1.191,0.727,27,Medicine,Health Sciences
2015,0150-9861,55,0,2741,"Radiology, Nuclear Medicine and Imaging",66,1.191,0.727,27,Medicine,Health Sciences
2015,0150-9861,55,0,3614,Radiological and Ultrasound Technology,60,1.191,0.727,36,Health Professions,Health Sciences
2015,0163-7258,119,14,3004,Pharmacology,98,2.558,3.348,30,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
2015,0163-7258,119,14,2736,Pharmacology (medical),99,2.558,3.348,27,Medicine,Health Sciences
2015,0361-476X,51,0,3304,Education,94,2.118,2.152,33,Social Sciences,Social Sciences
2015,0361-476X,51,0,3204,Developmental and Educational Psychology,85,2.118,2.152,32,Psychology,Social Sciences
2015,0742-051X,134,2,3304,Education,95,2.638,1.803,33,Social Sciences,Social Sciences
2015,0933-3657,59,2,1702,Artificial Intelligence,84,2.353,1.004,17,Computer Science,Physical Sciences
2015,0933-3657,59,2,2701,Medicine (miscellaneous),87,2.353,1.004,27,Medicine,Health Sciences
2015,1573-4277,44,1,1705,Computer Networks and Communications,72,1.259,0.443,17,Computer Science,Physical Sciences
2015,1573-4277,44,1,2208,Electrical and Electronic Engineering,71,1.259,0.443,22,Engineering,Physical Sciences
2015,2212-5345,48,3,2740,Pulmonary and Respiratory Medicine,55,0.976,0.607,27,Medicine,Health Sciences
2015,0167-4048,110,2,1700,General Computer Science,92,2.536,0.984,17,Computer Science,Physical Sciences
2015,0167-4048,110,2,3308,Law,99,2.536,0.984,33,Social Sciences,Social Sciences
2015,0954-6111,209,23,2740,Pulmonary and Respiratory Medicine,79,1.287,1.25,27,Medicine,Health Sciences
2015,0268-4012,85,5,1802,Information Systems and Management,98,3.773,2.881,18,Decision Sciences,Social Sciences
2015,0268-4012,85,5,1404,Management Information Systems,99,3.773,2.881,14,"Business, Management and Accounting",Social Sciences
2015,0268-4012,85,5,1406,Marketing,98,3.773,2.881,14,"Business, Management and Accounting",Social Sciences
2015,0268-4012,85,5,1710,Information Systems,98,3.773,2.881,17,Computer Science,Physical Sciences
2015,0268-4012,85,5,1702,Artificial Intelligence,96,3.773,2.881,17,Computer Science,Physical Sciences
2015,0268-4012,85,5,3309,Library and Information Sciences,99,3.773,2.881,33,Social Sciences,Social Sciences
2015,0268-4012,85,5,1705,Computer Networks and Communications,97,3.773,2.881,17,Computer Science,Physical Sciences
2015,0278-2626,79,1,3206,Neuropsychology and Physiological Psychology,79,1.158,1.244,32,Psychology,Social Sciences
2015,0278-2626,79,1,2805,Cognitive Neuroscience,60,1.158,1.244,28,Neuroscience,Life Sciences
2015,0278-2626,79,1,1201,Arts and Humanities (miscellaneous),90,1.158,1.244,12,Arts and Humanities,Social Sciences
2015,0278-2626,79,1,3204,Developmental and Educational Psychology,87,1.158,1.244,32,Psychology,Social Sciences
2015,0278-2626,79,1,3205,Experimental and Cognitive Psychology,79,1.158,1.244,32,Psychology,Social Sciences
2015,0370-1573,59,0,3100,General Physics and Astronomy,99,9.773,8.069,31,Physics and Astronomy,Physical Sciences
2015,0952-8180,182,0,2703,Anesthesiology and Pain Medicine,85,0.971,0.764,27,Medicine,Health Sciences
2015,1094-9968,20,0,1403,Business and International Management,97,2.683,3.289,14,"Business, Management and Accounting",Social Sciences
2015,1094-9968,20,0,1406,Marketing,96,2.683,3.289,14,"Business, Management and Accounting",Social Sciences
2015,1355-2198,74,0,3100,General Physics and Astronomy,38,1.706,1.037,31,Physics and Astronomy,Physical Sciences
2015,1355-2198,74,0,1207,History and Philosophy of Science,77,1.706,1.037,12,Arts and Humanities,Social Sciences
2015,1355-2198,74,0,1202,History,94,1.706,1.037,12,Arts and Humanities,Social Sciences
2015,2405-4569,38,3,2748,Urology,89,1.386,1.711,27,Medicine,Health Sciences
2015,1349-0079,31,2,2701,Medicine (miscellaneous),34,0.543,0.302,27,Medicine,Health Sciences
2015,1349-0079,31,2,3500,General Dentistry,42,0.543,0.302,35,Dentistry,Health Sciences
2015,1349-0079,31,2,1300,"General Biochemistry,Genetics and Molecular Biology",34,0.543,0.302,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0092-640X,14,0,3106,Nuclear and High Energy Physics,90,2.347,1.381,31,Physics and Astronomy,Physical Sciences
2015,0092-640X,14,0,3107,"Atomic and Molecular Physics, and Optics",93,2.347,1.381,31,Physics and Astronomy,Physical Sciences
2015,0147-1767,90,1,1403,Business and International Management,76,1.418,0.721,14,"Business, Management and Accounting",Social Sciences
2015,0147-1767,90,1,3207,Social Psychology,70,1.418,0.721,32,Psychology,Social Sciences
2015,0147-1767,90,1,3312,Sociology and Political Science,85,1.418,0.721,33,Social Sciences,Social Sciences
2015,0191-491X,37,0,3304,Education,76,1.711,0.78,33,Social Sciences,Social Sciences
2015,0262-8856,63,0,1707,Computer Vision and Pattern Recognition,83,1.813,1.032,17,Computer Science,Physical Sciences
2015,0262-8856,63,0,1711,Signal Processing,82,1.813,1.032,17,Computer Science,Physical Sciences
2015,0308-5961,90,1,2208,Electrical and Electronic Engineering,76,1.732,0.888,22,Engineering,Physical Sciences
2015,0308-5961,90,1,3307,Human Factors and Ergonomics,85,1.732,0.888,33,Social Sciences,Social Sciences
2015,0308-5961,90,1,1710,Information Systems,75,1.732,0.888,17,Computer Science,Physical Sciences
2015,0884-2175,118,0,2913,Maternity and Midwifery,78,0.9,0.509,29,Nursing,Health Sciences
2015,0884-2175,118,0,2919,Pediatrics,89,0.9,0.509,29,Nursing,Health Sciences
2015,0884-2175,118,0,2906,Critical Care Nursing,77,0.9,0.509,29,Nursing,Health Sciences
2015,0960-7404,60,0,2746,Surgery,81,1.006,0.959,27,Medicine,Health Sciences
2015,0960-7404,60,0,2730,Oncology,48,1.006,0.959,27,Medicine,Health Sciences
2015,1040-2608,31,3,3319,Life-span and Life-course Studies,74,1.518,0.768,33,Social Sciences,Social Sciences
2015,1047-2797,253,5,2713,Epidemiology,53,1.185,1.272,27,Medicine,Health Sciences
2015,1059-0560,149,1,2002,Economics and Econometrics,77,1.535,0.813,20,"Economics, Econometrics and Finance",Social Sciences
2015,1059-0560,149,1,2003,Finance,80,1.535,0.813,20,"Economics, Econometrics and Finance",Social Sciences
2015,1344-6223,110,1,2910,"Issues, Ethics and Legal Aspects",77,0.89,0.621,29,Nursing,Health Sciences
2015,1344-6223,110,1,2734,Pathology and Forensic Medicine,55,0.89,0.621,27,Medicine,Health Sciences
2015,1566-0141,40,1,2002,Economics and Econometrics,87,2.168,1.317,20,"Economics, Econometrics and Finance",Social Sciences
2015,1566-0141,40,1,1403,Business and International Management,85,2.168,1.317,14,"Business, Management and Accounting",Social Sciences
2015,1566-2535,81,0,1711,Signal Processing,98,5.696,3.112,17,Computer Science,Physical Sciences
2015,1566-2535,81,0,1712,Software,99,5.696,3.112,17,Computer Science,Physical Sciences
2015,1566-2535,81,0,1710,Information Systems,99,5.696,3.112,17,Computer Science,Physical Sciences
2015,1566-2535,81,0,1708,Hardware and Architecture,99,5.696,3.112,17,Computer Science,Physical Sciences
2015,1740-1445,84,0,3200,General Psychology,92,1.94,1.548,32,Psychology,Social Sciences
2015,1740-1445,84,0,3207,Social Psychology,94,1.94,1.548,32,Psychology,Social Sciences
2015,1740-1445,84,0,3202,Applied Psychology,91,1.94,1.548,32,Psychology,Social Sciences
2015,2211-6958,32,0,3316,Cultural Studies,94,1.446,0.714,33,Social Sciences,Social Sciences
2015,2211-6958,32,0,3315,Communication,77,1.446,0.714,33,Social Sciences,Social Sciences
2015,2214-367X,18,0,3313,Transportation,80,1.854,1.481,33,Social Sciences,Social Sciences
2015,0145-2126,232,7,2730,Oncology,53,0.64,0.78,27,Medicine,Health Sciences
2015,0145-2126,232,7,2720,Hematology,60,0.64,0.78,27,Medicine,Health Sciences
2015,0145-2126,232,7,1306,Cancer Research,36,0.64,0.78,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,2211-3681,51,17,3203,Clinical Psychology,89,1.82,1.339,32,Psychology,Social Sciences
2015,2211-3681,51,17,3205,Experimental and Cognitive Psychology,85,1.82,1.339,32,Psychology,Social Sciences
2015,2211-3681,51,17,3202,Applied Psychology,85,1.82,1.339,32,Psychology,Social Sciences
2015,2211-8837,43,2,2719,Health Policy,53,0.725,0.314,27,Medicine,Health Sciences
2015,2211-8837,43,2,2204,Biomedical Engineering,39,0.725,0.314,22,Engineering,Physical Sciences
2015,0022-474X,87,0,1102,Agronomy and Crop Science,78,1.339,0.723,11,Agricultural and Biological Sciences,Life Sciences
2015,0022-474X,87,0,1109,Insect Science,80,1.339,0.723,11,Agricultural and Biological Sciences,Life Sciences
2015,0022-474X,87,0,1108,Horticulture,85,1.339,0.723,11,Agricultural and Biological Sciences,Life Sciences
2015,0022-474X,87,0,1106,Food Science,71,1.339,0.723,11,Agricultural and Biological Sciences,Life Sciences
2015,0048-7333,145,16,1405,Management of Technology and Innovation,96,3.892,3.246,14,"Business, Management and Accounting",Social Sciences
2015,0048-7333,145,16,1408,Strategy and Management,97,3.892,3.246,14,"Business, Management and Accounting",Social Sciences
2015,0048-7333,145,16,1803,Management Science and Operations Research,97,3.892,3.246,18,Decision Sciences,Social Sciences
2015,0197-0186,151,4,1307,Cell Biology,62,0.896,1.2,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0197-0186,151,4,2804,Cellular and Molecular Neuroscience,54,0.896,1.2,28,Neuroscience,Life Sciences
2015,0263-7863,157,2,1405,Management of Technology and Innovation,98,3.561,2.659,14,"Business, Management and Accounting",Social Sciences
2015,0263-7863,157,2,1403,Business and International Management,98,3.561,2.659,14,"Business, Management and Accounting",Social Sciences
2015,0378-8733,56,4,3200,General Psychology,87,1.859,1.318,32,Psychology,Social Sciences
2015,0378-8733,56,4,3314,Anthropology,98,1.859,1.318,33,Social Sciences,Social Sciences
2015,0378-8733,56,4,3300,General Social Sciences,95,1.859,1.318,33,Social Sciences,Social Sciences
2015,0378-8733,56,4,3312,Sociology and Political Science,95,1.859,1.318,33,Social Sciences,Social Sciences
2015,0887-7963,48,0,2704,Biochemistry (medical),83,1.624,1.399,27,Medicine,Health Sciences
2015,0887-7963,48,0,2720,Hematology,85,1.624,1.399,27,Medicine,Health Sciences
2015,0887-7963,48,0,1308,Clinical Biochemistry,88,1.624,1.399,13,"Biochemistry, Genetics and Molecular Biology",Life Sciences
2015,0967-0645,220,8,1910,Oceanography,94,1.074,1.243,19,Earth and Planetary Sciences,Physical Sciences
2015,1293-2558,211,1,3104,Condensed Matter Physics,63,0.782,0.5,31,Physics and Astronomy,Physical Sciences
2015,1293-2558,211,1,2500,General Materials Science,63,0.782,0.5,25,Materials Science,Physical Sciences
2015,1293-2558,211,1,1600,General Chemistry,66,0.782,0.5,16,Chemistry,Physical Sciences
2015,1355-1841,59,0,2919,Pediatrics,39,0.615,0.253,29,Nursing,Health Sciences
